ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
9016,227,61.94,24.23,11.93,0.74,25.3,12.73,2.03,0.49,0.91,1
9017,109,38.28,12.23,11.35,0.93,13.34,12.0,1.08,0.93,0.89,1
9018,222,64.53,23.72,11.91,0.67,24.33,12.0,1.99,0.5,0.9,1
9019,308,80.57,33.38,11.75,0.6,32.45,13.59,2.84,0.35,0.84,0
9020,274,83.25,30.13,11.58,0.5,31.02,14.0,2.6,0.38,0.78,1
9021,172,51.11,18.73,11.69,0.83,19.31,12.66,1.6,0.62,0.91,1
9022,272,68.91,20.32,17.05,0.72,22.09,19.0,1.19,0.84,0.85,0
9023,125,43.8,14.93,10.66,0.82,16.97,12.0,1.4,0.71,0.91,1
9024,220,58.53,21.95,12.76,0.81,22.85,13.6,1.72,0.58,0.93,1
9025,151,51.94,15.57,12.35,0.7,17.49,14.0,1.26,0.79,0.84,0
9026,219,58.18,20.63,13.52,0.81,21.21,14.23,1.53,0.66,0.89,1
9027,134,42.28,14.67,11.63,0.94,15.3,12.0,1.26,0.79,0.92,1
9028,203,55.7,21.69,11.92,0.82,23.43,13.31,1.82,0.55,0.92,1
9029,208,54.18,20.83,12.71,0.89,21.47,13.44,1.64,0.61,0.93,1
9030,111,39.21,13.2,10.71,0.91,14.87,11.0,1.23,0.81,0.91,1
9031,207,56.18,20.72,12.72,0.82,22.02,13.44,1.63,0.61,0.9,1
9032,150,46.63,16.77,11.39,0.87,17.89,11.0,1.47,0.68,0.94,1
9033,212,57.94,21.06,12.82,0.79,21.54,14.1,1.64,0.61,0.88,1
9034,118,39.21,12.82,11.72,0.96,14.21,12.0,1.09,0.91,0.93,1
9035,244,62.53,23.28,13.35,0.78,24.7,14.71,1.74,0.57,0.91,1
9036,216,56.28,21.06,13.06,0.86,21.84,13.0,1.61,0.62,0.93,1
9037,180,52.53,19.74,11.61,0.82,20.59,13.1,1.7,0.59,0.89,1
9038,184,52.87,19.43,12.06,0.83,20.12,12.97,1.61,0.62,0.9,1
9039,212,60.87,21.91,12.32,0.72,23.71,12.59,1.78,0.56,0.9,1
9040,288,75.11,29.88,12.27,0.64,29.73,15.01,2.43,0.41,0.84,1
9041,116,40.04,14.18,10.42,0.91,15.0,11.0,1.36,0.73,0.91,1
9042,226,61.01,22.55,12.76,0.76,24.08,14.14,1.77,0.57,0.91,1
9043,222,60.04,22.51,12.56,0.77,22.85,13.0,1.79,0.56,0.92,1
9044,226,58.53,22.1,13.02,0.83,23.19,13.0,1.7,0.59,0.93,1
9045,196,57.94,21.3,11.72,0.73,23.32,12.86,1.82,0.55,0.88,1
9046,240,61.25,23.55,12.98,0.8,24.08,13.44,1.82,0.55,0.9,1
9047,151,46.87,16.83,11.42,0.86,18.44,12.49,1.47,0.68,0.92,1
9048,241,68.77,23.27,13.19,0.64,24.04,14.96,1.76,0.57,0.87,1
9049,134,46.38,16.63,10.26,0.78,17.46,10.75,1.62,0.62,0.9,1
9050,226,59.36,23.2,12.4,0.81,24.08,13.34,1.87,0.53,0.91,1
9051,228,62.53,20.29,14.31,0.73,22.02,15.0,1.42,0.71,0.88,1
9052,225,65.6,21.93,13.06,0.66,24.52,13.91,1.68,0.6,0.87,1
9053,108,40.87,12.55,10.96,0.81,14.42,11.93,1.14,0.87,0.89,1
9054,205,55.94,20.42,12.78,0.82,20.88,13.0,1.6,0.63,0.92,1
9055,153,47.36,17.91,10.88,0.86,18.44,11.31,1.65,0.61,0.9,1
9056,203,57.36,21.74,11.89,0.78,21.93,12.63,1.83,0.55,0.88,1
9057,236,61.11,23.26,12.92,0.79,24.35,13.77,1.8,0.56,0.9,1
9058,181,53.7,19.68,11.71,0.79,21.02,12.85,1.68,0.59,0.89,1
9060,192,53.46,19.85,12.31,0.84,21.02,13.0,1.61,0.62,0.92,1
9061,206,57.94,20.78,12.62,0.77,21.84,13.36,1.65,0.61,0.88,1
9062,149,51.36,17.01,11.16,0.71,17.89,12.53,1.52,0.66,0.87,1
9063,218,61.36,23.97,11.58,0.73,25.5,12.52,2.07,0.48,0.9,1
9064,351,88.43,36.32,12.3,0.56,35.9,13.45,2.95,0.34,0.85,0
9065,135,44.53,14.82,11.6,0.86,16.12,12.73,1.28,0.78,0.89,1
9066,511,119.78,50.55,12.87,0.45,48.41,15.19,3.93,0.25,0.79,0
9067,215,56.87,21.55,12.7,0.84,22.47,13.0,1.7,0.59,0.93,1
9068,315,78.91,31.89,12.58,0.64,33.3,14.42,2.54,0.39,0.88,1
9069,152,46.28,16.21,11.94,0.89,17.2,12.65,1.36,0.74,0.92,1
9070,205,55.11,21.14,12.35,0.85,21.54,13.48,1.71,0.58,0.92,1
9071,104,39.21,12.42,10.66,0.85,14.42,11.54,1.17,0.86,0.88,1
9072,216,56.53,20.61,13.35,0.85,21.19,14.23,1.54,0.65,0.91,1
9073,226,81.25,20.36,14.13,0.43,23.43,17.06,1.44,0.69,0.76,1
9074,210,58.18,22.14,12.07,0.78,22.83,13.03,1.83,0.55,0.9,1
9075,147,78.33,35.65,5.25,0.3,35.51,7.16,6.79,0.15,0.68,0
9076,211,59.36,21.23,12.65,0.75,22.47,13.58,1.68,0.6,0.91,1
9077,192,53.94,19.74,12.38,0.83,20.62,13.6,1.59,0.63,0.89,1
9078,167,50.04,17.4,12.22,0.84,19.21,13.59,1.42,0.7,0.92,1
9079,212,56.04,21.26,12.7,0.85,22.14,12.0,1.67,0.6,0.94,1
9080,178,53.11,19.7,11.51,0.79,20.25,12.44,1.71,0.58,0.89,1
9081,205,56.77,21.11,12.37,0.8,22.02,13.44,1.71,0.59,0.9,1
9082,205,59.6,21.87,11.94,0.73,22.85,13.99,1.83,0.55,0.87,1
9083,151,47.7,17.24,11.15,0.83,18.44,12.35,1.55,0.65,0.9,1
9084,291,80.53,33.08,11.2,0.56,32.89,13.0,2.95,0.34,0.85,0
9085,193,52.77,19.89,12.35,0.87,20.25,13.44,1.61,0.62,0.91,1
9086,198,55.6,21.15,11.92,0.8,21.63,12.73,1.77,0.56,0.88,1
9087,204,58.77,21.32,12.18,0.74,22.02,14.47,1.75,0.57,0.88,1
9088,185,55.6,20.66,11.4,0.75,21.26,12.8,1.81,0.55,0.87,1
9089,155,47.8,17.19,11.48,0.85,18.38,11.0,1.5,0.67,0.93,1
9090,358,91.01,38.15,11.95,0.54,37.16,12.97,3.19,0.31,0.87,0
9091,126,44.28,15.08,10.64,0.81,16.16,11.63,1.42,0.71,0.86,1
9092,157,48.53,18.26,10.95,0.84,18.87,12.34,1.67,0.6,0.88,1
9093,194,53.11,20.18,12.24,0.86,20.62,13.12,1.65,0.61,0.92,1
9094,132,42.87,14.64,11.48,0.9,16.16,12.0,1.27,0.78,0.9,1
9095,158,47.11,16.79,11.98,0.89,17.2,12.73,1.4,0.71,0.92,1
9096,367,85.25,26.55,17.6,0.63,28.18,20.93,1.51,0.66,0.85,0
9098,207,57.7,22.12,11.91,0.78,23.6,12.97,1.86,0.54,0.93,1
9099,113,39.56,12.34,11.66,0.91,14.14,11.0,1.06,0.94,0.94,1
9100,141,48.28,14.64,12.26,0.76,17.0,13.0,1.19,0.84,0.88,1
9101,186,52.04,20.12,11.77,0.86,20.25,12.0,1.71,0.59,0.93,1
9102,131,45.21,14.63,11.4,0.81,16.4,12.0,1.28,0.78,0.9,0
9103,184,54.77,19.41,12.07,0.77,20.62,13.27,1.61,0.62,0.9,1
9104,201,56.63,19.99,12.8,0.79,20.62,14.0,1.56,0.64,0.9,1
9105,211,59.11,20.56,13.07,0.76,21.54,14.91,1.57,0.64,0.87,1
9107,210,57.36,21.43,12.47,0.8,22.83,13.6,1.72,0.58,0.91,0
9109,228,62.18,22.59,12.85,0.74,24.33,14.0,1.76,0.57,0.88,1
9110,154,48.87,16.57,11.83,0.81,18.38,12.3,1.4,0.71,0.88,1
9111,206,57.6,21.9,11.98,0.78,22.67,13.44,1.83,0.55,0.88,1
9112,404,99.54,39.99,12.86,0.51,38.95,14.75,3.11,0.32,0.83,1
9113,118,39.8,12.95,11.6,0.94,14.87,12.0,1.12,0.9,0.92,1
9114,180,52.53,19.54,11.73,0.82,21.26,12.02,1.67,0.6,0.92,1
9115,123,42.04,13.16,11.9,0.87,14.42,12.0,1.11,0.9,0.9,1
9116,396,109.64,48.89,10.31,0.41,47.71,12.69,4.74,0.21,0.81,1
9117,463,113.5,49.35,11.94,0.45,46.84,13.44,4.13,0.24,0.84,1
9118,303,80.18,33.06,11.67,0.59,32.06,12.0,2.83,0.35,0.9,1
9119,183,51.94,19.9,11.71,0.85,20.81,12.73,1.7,0.59,0.91,1
9120,207,56.18,21.69,12.15,0.82,22.2,13.02,1.78,0.56,0.9,1
9121,171,49.46,17.79,12.24,0.88,18.87,12.97,1.45,0.69,0.93,1
9122,143,45.46,16.5,11.04,0.87,17.49,12.0,1.5,0.67,0.9,1
9123,112,40.04,14.4,9.91,0.88,15.0,11.0,1.45,0.69,0.9,1
9124,211,61.7,21.43,12.53,0.7,23.26,12.87,1.71,0.58,0.88,1
9125,115,38.63,12.64,11.58,0.97,13.89,12.0,1.09,0.92,0.92,1
9126,195,56.53,19.31,12.86,0.77,19.92,14.76,1.5,0.67,0.86,1
9127,204,56.28,22.27,11.66,0.81,22.47,12.36,1.91,0.52,0.92,1
9128,194,53.46,20.02,12.34,0.85,20.12,12.53,1.62,0.62,0.91,1
9129,197,57.36,19.28,13.01,0.75,20.12,15.38,1.48,0.67,0.87,1
9130,182,52.53,20.02,11.58,0.83,21.4,12.73,1.73,0.58,0.9,1
9131,223,57.7,21.91,12.96,0.84,22.36,13.82,1.69,0.59,0.92,1
9132,124,41.46,15.1,10.45,0.91,16.12,11.63,1.44,0.69,0.91,1
9133,204,57.7,19.49,13.32,0.77,20.62,13.34,1.46,0.68,0.92,1
9134,160,47.21,16.8,12.12,0.9,17.49,12.0,1.39,0.72,0.94,1
9135,166,50.53,18.71,11.3,0.82,20.12,12.07,1.66,0.6,0.89,1
9136,207,56.87,21.48,12.27,0.8,22.83,13.27,1.75,0.57,0.92,1
9137,207,58.43,22.3,11.82,0.76,23.02,13.44,1.89,0.53,0.89,1
9138,443,99.74,39.55,14.26,0.56,41.68,17.87,2.77,0.36,0.84,0
9139,215,59.7,24.13,11.34,0.76,25.3,12.0,2.13,0.47,0.93,1
9140,269,71.01,26.44,12.96,0.67,25.96,14.99,2.04,0.49,0.86,1
9141,106,37.9,12.23,11.03,0.93,14.21,10.0,1.11,0.9,0.99,1
9142,207,59.6,22.31,11.81,0.73,23.35,13.02,1.89,0.53,0.86,1
9143,198,54.87,20.73,12.16,0.83,21.19,12.9,1.7,0.59,0.91,1
9144,158,46.87,16.6,12.12,0.9,18.03,12.73,1.37,0.73,0.93,1
9145,216,58.87,21.74,12.65,0.78,21.84,12.0,1.72,0.58,0.95,1
9147,130,42.63,14.43,11.47,0.9,15.65,12.0,1.26,0.79,0.92,1
9148,205,58.18,21.92,11.91,0.76,22.14,12.83,1.84,0.54,0.88,1
9149,103,37.46,11.5,11.4,0.92,13.0,12.0,1.01,0.99,0.92,1
9150,176,51.11,18.4,12.18,0.85,19.24,12.97,1.51,0.66,0.9,1
9151,115,42.38,13.43,10.9,0.8,16.64,11.0,1.23,0.81,0.9,1
9152,208,56.04,21.15,12.52,0.83,21.54,12.82,1.69,0.59,0.93,1
9153,164,49.11,18.57,11.24,0.85,19.85,12.02,1.65,0.61,0.9,1
9154,147,46.63,16.09,11.63,0.85,17.49,12.0,1.38,0.72,0.92,1
9155,227,61.84,23.77,12.16,0.75,24.21,14.14,1.95,0.51,0.87,1
9156,225,63.6,22.21,12.9,0.7,24.04,14.11,1.72,0.58,0.86,1
9157,190,55.11,20.44,11.84,0.79,21.02,12.65,1.73,0.58,0.9,1
9158,228,61.7,21.46,13.53,0.75,21.95,13.64,1.59,0.63,0.9,1
9159,208,57.36,21.75,12.18,0.79,22.36,13.28,1.79,0.56,0.9,1
9160,235,62.77,22.09,13.54,0.75,23.6,16.0,1.63,0.61,0.89,1
9161,242,67.6,24.52,12.57,0.67,27.2,14.75,1.95,0.51,0.85,1
9162,191,58.53,17.91,13.58,0.7,19.72,15.0,1.32,0.76,0.87,1
9163,215,59.36,23.06,11.87,0.77,23.77,12.97,1.94,0.51,0.91,1
9164,158,47.7,17.81,11.3,0.87,18.6,12.48,1.58,0.63,0.91,1
9165,222,59.6,21.47,13.16,0.79,22.67,14.7,1.63,0.61,0.88,1
9166,129,43.21,14.01,11.72,0.87,15.62,12.52,1.2,0.84,0.91,1
9167,529,135.44,54.68,12.32,0.36,52.7,16.31,4.44,0.23,0.74,0
9168,307,77.84,29.87,13.09,0.64,31.91,15.61,2.28,0.44,0.85,0
9169,211,58.77,21.72,12.37,0.77,22.2,13.28,1.76,0.57,0.9,1
9170,136,44.63,16.93,10.23,0.86,17.72,10.0,1.65,0.6,0.92,1
9171,234,58.77,20.46,14.56,0.85,21.26,14.97,1.4,0.71,0.9,1
9172,111,39.8,12.57,11.24,0.88,14.87,12.0,1.12,0.89,0.91,1
9173,227,64.53,22.16,13.04,0.69,24.6,13.93,1.7,0.59,0.86,1
9174,198,55.36,22.15,11.38,0.81,22.67,12.02,1.95,0.51,0.92,1
9175,209,55.11,21.23,12.54,0.86,21.84,12.0,1.69,0.59,0.95,1
9176,112,42.04,15.23,9.37,0.8,17.03,10.58,1.63,0.62,0.87,1
9177,185,55.94,17.56,13.41,0.74,20.0,14.14,1.31,0.76,0.89,1
9178,223,58.77,23.51,12.08,0.81,24.21,12.73,1.95,0.51,0.91,1
9179,181,54.18,21.99,10.48,0.77,22.02,11.31,2.1,0.48,0.89,1
9180,104,38.97,11.8,11.22,0.86,14.21,11.0,1.05,0.95,0.89,1
9181,102,37.7,12.78,10.16,0.9,13.6,10.61,1.26,0.8,0.87,1
9182,325,96.91,31.93,12.96,0.43,33.53,15.72,2.46,0.41,0.77,1
9183,135,43.21,14.02,12.26,0.91,15.62,12.0,1.14,0.87,0.92,1
9184,126,42.87,14.31,11.21,0.86,15.62,12.02,1.28,0.78,0.89,1
9186,591,110.47,41.63,18.08,0.61,42.45,20.39,2.3,0.43,0.87,0
9187,121,40.63,13.09,11.77,0.92,14.42,12.0,1.11,0.9,0.92,1
9188,513,114.67,50.99,12.81,0.49,48.51,13.69,3.98,0.25,0.89,0
9189,206,58.53,22.71,11.55,0.76,23.6,12.72,1.97,0.51,0.89,1
9190,107,42.04,12.69,10.74,0.76,14.87,11.0,1.18,0.85,0.86,1
9191,191,53.46,19.53,12.45,0.84,20.62,12.0,1.57,0.64,0.93,1
9192,196,55.11,21.16,11.8,0.81,21.93,12.86,1.79,0.56,0.92,1
9193,506,168.07,34.74,18.54,0.23,38.08,25.61,1.87,0.53,0.67,0
9194,210,56.77,20.61,12.97,0.82,21.54,14.14,1.59,0.63,0.9,1
9195,222,59.94,22.26,12.7,0.78,23.09,13.73,1.75,0.57,0.89,1
9196,174,53.11,17.96,12.34,0.78,19.42,14.14,1.46,0.69,0.88,1
9197,202,58.28,20.0,12.86,0.75,21.54,13.0,1.55,0.64,0.91,1
9198,255,68.87,24.78,13.1,0.68,26.83,13.73,1.89,0.53,0.92,1
9199,236,64.77,23.92,12.56,0.71,24.35,13.58,1.9,0.53,0.88,1
9200,177,54.28,20.41,11.04,0.75,21.95,12.07,1.85,0.54,0.91,1
9202,211,62.08,21.53,12.48,0.69,22.36,14.09,1.73,0.58,0.82,1
9203,172,53.94,16.66,13.14,0.74,17.8,14.84,1.27,0.79,0.85,1
9204,395,96.18,42.04,11.96,0.54,40.26,12.65,3.51,0.28,0.88,0
9205,305,77.36,32.67,11.89,0.64,32.31,12.61,2.75,0.36,0.89,0
9206,214,57.7,20.64,13.2,0.81,21.38,14.0,1.56,0.64,0.91,1
9207,235,65.11,24.37,12.28,0.7,25.08,13.58,1.99,0.5,0.87,1
9208,129,45.46,14.44,11.37,0.78,15.81,12.0,1.27,0.79,0.87,1
9209,166,49.46,15.24,13.87,0.85,17.0,14.0,1.1,0.91,0.91,1
9210,216,58.18,22.61,12.16,0.8,23.35,13.42,1.86,0.54,0.91,1
9211,137,44.04,14.46,12.06,0.89,15.26,12.52,1.2,0.83,0.91,1
9212,214,59.6,23.56,11.57,0.76,24.21,12.73,2.04,0.49,0.88,1
9213,355,81.84,27.27,16.57,0.67,29.15,20.0,1.65,0.61,0.88,0
9214,118,40.87,12.95,11.6,0.89,14.42,12.0,1.12,0.9,0.9,1
9215,140,46.04,14.9,11.96,0.83,15.81,12.0,1.25,0.8,0.92,1
9216,227,60.53,23.09,12.52,0.78,24.08,14.75,1.84,0.54,0.91,1
9217,167,66.53,23.36,9.1,0.47,25.55,12.73,2.57,0.39,0.73,0
9218,171,51.36,19.16,11.36,0.81,20.0,12.02,1.69,0.59,0.9,1
9219,219,58.18,21.56,12.94,0.81,22.2,14.08,1.67,0.6,0.89,1
9220,166,48.63,15.48,13.66,0.88,17.03,14.0,1.13,0.88,0.91,1
9221,226,60.28,23.14,12.44,0.78,25.5,13.99,1.86,0.54,0.93,1
9222,233,69.25,22.34,13.28,0.61,23.6,16.69,1.68,0.59,0.79,1
9223,212,55.7,21.65,12.47,0.86,22.8,13.44,1.74,0.58,0.94,1
9224,229,57.94,21.7,13.44,0.86,22.47,14.48,1.61,0.62,0.92,1
9225,206,57.7,20.99,12.49,0.78,21.93,12.0,1.68,0.6,0.92,1
9226,150,48.63,16.37,11.67,0.8,19.21,13.0,1.4,0.71,0.9,1
9227,220,59.36,20.77,13.48,0.78,22.2,15.56,1.54,0.65,0.87,1
9228,219,57.11,21.14,13.19,0.84,21.95,13.79,1.6,0.62,0.91,1
9229,232,60.77,23.28,12.69,0.79,24.76,13.44,1.84,0.54,0.9,1
9230,234,60.04,22.88,13.02,0.82,23.26,13.27,1.76,0.57,0.93,1
9231,199,62.18,22.43,11.29,0.65,24.41,12.07,1.99,0.5,0.85,1
9232,120,40.87,13.58,11.25,0.9,15.0,12.02,1.21,0.83,0.89,1
9233,230,63.6,23.29,12.58,0.71,25.5,14.14,1.85,0.54,0.89,1
9234,212,57.7,22.03,12.25,0.8,22.36,12.0,1.8,0.56,0.92,1
9235,163,48.04,17.48,11.87,0.89,18.03,12.0,1.47,0.68,0.93,1
9236,106,37.21,12.11,11.14,0.96,13.04,11.0,1.09,0.92,0.92,1
9237,207,56.53,20.88,12.62,0.81,21.54,13.82,1.65,0.6,0.9,1
9238,222,63.6,22.92,12.33,0.69,24.33,13.46,1.86,0.54,0.86,1
9239,103,47.21,19.56,6.7,0.58,18.97,7.64,2.92,0.34,0.84,0
9240,213,57.7,22.94,11.82,0.8,23.85,12.52,1.94,0.52,0.94,1
9241,152,48.53,15.28,12.67,0.81,16.16,13.86,1.21,0.83,0.87,1
9242,188,57.46,19.23,12.44,0.72,20.62,14.0,1.55,0.65,0.85,1
9243,218,58.77,20.61,13.47,0.79,22.2,14.0,1.53,0.65,0.91,1
9244,155,47.94,17.83,11.07,0.85,18.44,11.71,1.61,0.62,0.9,1
9245,152,48.04,17.18,11.27,0.83,19.1,12.07,1.52,0.66,0.91,1
9246,200,53.7,20.68,12.31,0.87,21.47,13.38,1.68,0.6,0.93,1
9247,153,47.94,18.18,10.71,0.84,19.21,11.31,1.7,0.59,0.89,1
9248,212,58.63,20.93,12.9,0.78,23.32,13.27,1.62,0.62,0.91,1
9249,192,58.28,19.84,12.32,0.71,22.47,12.54,1.61,0.62,0.88,1
9250,321,83.25,24.99,16.36,0.58,27.86,20.3,1.53,0.65,0.82,0
9251,126,46.87,14.06,11.41,0.72,16.12,12.82,1.23,0.81,0.85,1
9252,389,92.67,38.77,12.77,0.57,39.62,15.46,3.04,0.33,0.85,0
9253,123,45.7,13.81,11.34,0.74,15.26,12.0,1.22,0.82,0.87,1
9254,107,40.38,12.8,10.64,0.82,15.0,11.0,1.2,0.83,0.91,1
9255,195,55.94,22.25,11.16,0.78,23.02,12.07,1.99,0.5,0.91,1
9256,153,48.04,16.1,12.1,0.83,17.8,12.49,1.33,0.75,0.9,1
9257,393,100.91,37.59,13.31,0.48,36.25,16.39,2.82,0.35,0.81,0
9258,221,59.11,21.36,13.17,0.79,22.36,13.81,1.62,0.62,0.9,1
9259,111,38.04,12.51,11.29,0.96,13.42,12.0,1.11,0.9,0.92,1
9260,167,50.28,19.28,11.03,0.83,20.62,12.0,1.75,0.57,0.91,1
9261,190,54.87,19.96,12.12,0.79,20.81,12.91,1.65,0.61,0.9,1
9262,187,53.36,18.63,12.78,0.83,19.8,13.44,1.46,0.69,0.89,1
9263,105,38.28,11.92,11.21,0.9,13.42,11.83,1.06,0.94,0.89,1
9264,136,46.53,13.49,12.84,0.79,15.65,14.07,1.05,0.95,0.83,1
9265,130,42.28,13.62,12.15,0.91,14.56,12.97,1.12,0.89,0.9,1
9266,226,60.53,21.74,13.23,0.78,21.47,13.58,1.64,0.61,0.9,1
9267,214,57.94,21.97,12.4,0.8,23.35,13.42,1.77,0.56,0.91,1
9268,164,47.46,17.89,11.67,0.92,18.87,12.33,1.53,0.65,0.94,1
9269,164,49.46,18.32,11.4,0.84,18.79,12.0,1.61,0.62,0.91,1
9270,132,45.21,15.9,10.57,0.81,17.03,11.49,1.51,0.66,0.89,1
9271,197,54.63,18.79,13.35,0.83,20.0,14.0,1.41,0.71,0.92,1
9272,110,42.63,12.59,11.12,0.76,14.42,11.67,1.13,0.88,0.89,1
9273,168,49.7,19.07,11.22,0.85,19.85,12.02,1.7,0.59,0.92,1
9274,222,58.53,22.99,12.29,0.81,24.41,13.74,1.87,0.53,0.92,1
9275,383,91.11,39.54,12.33,0.58,37.66,13.5,3.21,0.31,0.88,0
9276,103,38.63,12.54,10.46,0.87,14.32,11.0,1.2,0.83,0.88,1
9277,166,50.04,17.91,11.8,0.83,18.38,13.0,1.52,0.66,0.89,1
9278,159,48.38,17.25,11.73,0.85,18.79,11.0,1.47,0.68,0.95,1
9279,536,127.2,57.1,11.95,0.42,54.92,13.84,4.78,0.21,0.82,0
9280,118,42.63,13.56,11.08,0.82,15.62,12.02,1.22,0.82,0.87,1
9281,155,47.11,17.85,11.05,0.88,18.6,12.0,1.62,0.62,0.91,1
9282,184,52.53,20.13,11.64,0.84,20.81,12.73,1.73,0.58,0.91,1
9283,214,59.11,23.09,11.8,0.77,24.6,12.8,1.96,0.51,0.91,1
9284,225,58.77,21.87,13.1,0.82,23.02,14.42,1.67,0.6,0.92,1
9285,176,54.77,16.67,13.44,0.74,19.42,14.68,1.24,0.81,0.85,1
9286,207,57.6,22.42,11.75,0.78,23.35,12.73,1.91,0.52,0.9,1
9287,332,80.53,27.53,15.35,0.64,30.23,18.34,1.79,0.56,0.82,0
9288,208,56.43,22.42,11.81,0.82,22.47,12.02,1.9,0.53,0.91,1
9289,157,46.28,16.39,12.19,0.92,17.49,12.73,1.34,0.74,0.92,1
9290,503,109.4,45.27,14.15,0.53,43.86,16.46,3.2,0.31,0.81,0
9291,209,57.11,21.93,12.14,0.81,23.71,13.37,1.81,0.55,0.91,1
9293,249,62.08,19.86,15.96,0.81,22.09,16.99,1.24,0.8,0.87,0
9294,246,65.84,19.58,15.99,0.71,21.21,17.89,1.22,0.82,0.86,0
9295,211,59.11,22.51,11.94,0.76,24.19,12.97,1.89,0.53,0.89,1
9296,196,55.21,21.39,11.67,0.81,21.54,12.0,1.83,0.55,0.93,1
9297,312,71.6,26.53,14.97,0.76,27.73,17.0,1.77,0.56,0.9,1
9298,207,58.18,22.98,11.47,0.77,24.21,12.73,2.0,0.5,0.9,1
9299,227,57.94,22.14,13.05,0.85,23.02,14.51,1.7,0.59,0.92,1
9300,290,67.6,24.3,15.19,0.8,26.25,16.3,1.6,0.63,0.9,0
9301,349,79.5,28.96,15.35,0.69,31.4,17.34,1.89,0.53,0.89,0
9302,401,96.47,40.1,12.73,0.54,39.7,14.55,3.15,0.32,0.83,0
9303,525,119.54,47.17,14.17,0.46,50.48,17.38,3.33,0.3,0.82,0
9304,411,91.5,36.04,14.52,0.62,35.9,17.3,2.48,0.4,0.84,0
9305,216,59.94,21.46,12.81,0.76,23.09,13.0,1.67,0.6,0.89,1
9306,385,89.5,34.48,14.22,0.6,34.48,17.42,2.43,0.41,0.83,0
9307,230,68.43,26.04,11.25,0.62,28.6,12.52,2.31,0.43,0.86,1
9308,240,58.77,19.91,15.35,0.87,20.81,16.92,1.3,0.77,0.9,1
9309,206,54.87,18.54,14.15,0.86,19.42,14.0,1.31,0.76,0.92,1
9310,476,116.95,51.22,11.83,0.44,49.09,13.42,4.33,0.23,0.82,0
9312,242,65.25,22.02,13.99,0.71,24.19,14.67,1.57,0.64,0.86,0
9313,161,48.87,18.32,11.19,0.85,19.85,12.52,1.64,0.61,0.91,1
9314,438,104.91,44.49,12.53,0.5,42.72,13.82,3.55,0.28,0.85,0
9315,200,56.43,21.88,11.64,0.79,22.2,12.6,1.88,0.53,0.88,1
9316,201,58.53,18.14,14.11,0.74,19.72,14.0,1.29,0.78,0.9,1
9317,398,100.67,39.82,12.72,0.49,38.64,15.28,3.13,0.32,0.83,0
9318,381,99.4,28.29,17.15,0.48,29.61,21.96,1.65,0.61,0.76,0
9319,267,73.5,20.93,16.24,0.62,25.71,18.32,1.29,0.78,0.77,1
9320,208,57.7,21.73,12.19,0.79,22.85,12.9,1.78,0.56,0.9,1
9321,205,62.77,21.37,12.21,0.65,22.47,15.38,1.75,0.57,0.85,1
9322,199,55.36,21.22,11.94,0.82,22.02,13.12,1.78,0.56,0.9,1
9323,238,63.01,21.47,14.11,0.75,22.2,15.5,1.52,0.66,0.88,1
9324,233,65.7,22.68,13.08,0.68,22.85,14.0,1.73,0.58,0.89,1
9325,240,64.43,20.19,15.13,0.73,21.93,16.34,1.33,0.75,0.89,0
9326,219,60.53,21.59,12.92,0.75,23.02,13.79,1.67,0.6,0.9,1
9327,443,95.98,38.47,14.66,0.6,37.34,16.34,2.62,0.38,0.84,0
9328,226,60.04,24.86,11.58,0.79,25.3,11.0,2.15,0.47,0.96,1
9330,193,55.01,20.67,11.89,0.8,21.02,12.73,1.74,0.58,0.89,1
9331,111,38.38,12.52,11.28,0.95,13.6,11.0,1.11,0.9,0.93,1
9332,198,55.94,20.76,12.14,0.8,21.63,13.21,1.71,0.58,0.89,1
9333,470,113.2,51.49,11.62,0.46,49.24,13.33,4.43,0.23,0.82,0
9334,197,53.46,19.0,13.2,0.87,19.7,13.0,1.44,0.69,0.92,1
9335,445,105.6,46.7,12.13,0.5,44.18,12.0,3.85,0.26,0.9,0
9338,214,58.18,21.54,12.65,0.79,22.14,13.81,1.7,0.59,0.89,1
9339,309,73.94,25.78,15.26,0.71,28.3,17.25,1.69,0.59,0.86,1
9340,222,63.11,21.04,13.43,0.7,22.8,14.88,1.57,0.64,0.86,1
9341,195,55.84,22.04,11.27,0.79,21.95,12.02,1.96,0.51,0.88,1
9342,111,39.21,13.1,10.79,0.91,14.32,11.0,1.22,0.82,0.91,1
9343,446,108.12,48.32,11.75,0.48,46.4,13.58,4.11,0.24,0.84,0
9344,198,57.36,19.5,12.93,0.76,20.25,14.77,1.51,0.66,0.87,1
9345,110,41.46,14.67,9.54,0.8,15.26,10.58,1.54,0.65,0.86,1
9346,194,55.11,19.94,12.39,0.8,21.84,12.0,1.61,0.62,0.92,1
9347,183,52.87,20.57,11.33,0.82,21.63,12.2,1.82,0.55,0.93,1
9349,366,89.01,37.21,12.52,0.58,36.22,13.56,2.97,0.34,0.86,0
9350,175,53.94,18.92,11.78,0.76,20.62,12.97,1.61,0.62,0.88,1
9351,342,84.23,35.72,12.19,0.61,34.71,13.44,2.93,0.34,0.87,0
9352,208,55.7,21.16,12.52,0.84,22.67,13.74,1.69,0.59,0.92,1
